"id","title","code","crm_subject_id","agency_id","departemant_id","is_closed","created_at","updated_at","lastupdatemessage","subject_id"
"1363","تورهای ایجاد شده روی سایت جستجو نمیشود","11360","1","256","1","1","11/2/2025 14:04:05","21/4/2025 14:10:27","21/4/2025 14:10:27","0"
"1364","بررسی مشکل عدم دریافت نتیجه از سرویس Tour در آلفای تفرج گشت","11361","1","2","2","1","11/2/2025 16:14:17","8/3/2025 09:26:36","8/3/2025 09:26:36","0"
"1365","Inquiry on Invoice Processing - Invoice No. #LM1323","11362","1","256","1","1","13/2/2025 10:29:10","15/2/2025 07:58:17","15/2/2025 07:58:17","0"
"1366","تغییر روت آدرس URL صفحه Register Now (Sign Up) از صفحه Sign In ","11363","1","379","2","1","13/2/2025 12:37:19","24/8/2025 16:28:21","24/8/2025 16:28:21","0"
"1367","بررسی مشکل قطع ارتباط بین نودها در فرآیند صدور بلیط","11364","1","911","2","2","15/2/2025 11:19:36","15/2/2025 11:27:37","15/2/2025 11:27:33","109"
"1368","دانلود نشدن ووچر های Statement of Account به فرمت PDF","11365","1","547","2","2","16/2/2025 11:34:44","8/3/2025 17:14:23","8/3/2025 17:14:23","110"
"1369","بهبود صفحه لیست سلر ها در  Admin-panel","11366","1","263","2","3","16/2/2025 13:36:20","16/2/2025 14:06:31","16/2/2025 14:06:26","0"
"1370","Inquiry on Invoice Processing - Invoice No. #LM1324","11367","1","258","1","1","16/2/2025 13:41:04","16/2/2025 13:52:45","16/2/2025 13:52:45","0"
"1371","بهبود لیست بوکینگ ها در Admin-panel","11368","1","263","2","3","16/2/2025 13:48:11","16/2/2025 14:07:53","16/2/2025 14:07:50","0"
"1372","جستجوی بوک های انجام شده در یک روز مشخص نتیجه ای نمی دهد","11369","1","256","1","1","16/2/2025 15:46:29","22/2/2025 15:41:53","22/2/2025 15:41:53","0"
"1373","Inquiry on Invoice Processing - Invoice No. #LM1325","11370","1","256","1","1","16/2/2025 16:28:32","16/2/2025 16:37:56","16/2/2025 16:37:56","0"
"1374","بررسی و رفع مشکل تراکنش‌های متعدد Debit در بوکینگ‌های ITours در شیرهاب","11371","1","911","2","1","17/2/2025 11:28:05","11/11/2025 16:33:36","11/11/2025 16:33:36","111"
"1375","بررسی مشکل دانلود ووچر با استفاده از IDM","11372","1","2","2","1","18/2/2025 08:01:48","17/3/2025 10:53:55","17/3/2025 10:53:55","0"
"1376","مشاهده نشدن صفحه OTP","11373","1","911","2","2","18/2/2025 08:50:00","8/3/2025 18:26:49","8/3/2025 18:15:47","112"
"1377","بازبینی financial connection","11374","1","264","1","3","18/2/2025 09:05:56","18/2/2025 14:28:05","18/2/2025 09:05:56","0"
"1378","ساخت  pdf , excel","11375","1","264","1","3","18/2/2025 09:11:01","18/2/2025 14:30:14","18/2/2025 14:30:08","0"
"1379","باز نشدن صفحه Transaction Overview در سایت فلای الرفه","11376","1","379","2","1","18/2/2025 11:44:08","24/8/2025 16:29:30","24/8/2025 16:29:30","113"
"1380","افزایش کاراکتر لیمیت زبان عربی برای بلاگ ها","11377","1","379","2","4","18/2/2025 11:51:19","21/10/2025 15:43:01","21/10/2025 15:42:56","114"
"1381"," اضافه کردن آیتم های ui config  برای اپلیکیشن ","11378","1","264","1","3","18/2/2025 13:37:16","18/2/2025 14:32:48","18/2/2025 14:32:44","0"
"1382","Automated Notifications for waiting issue ","11379","1","911","1","1","18/2/2025 14:20:37","11/11/2025 16:35:27","11/11/2025 16:35:27","0"
"1383","جدا نبودن بخش هتل و پرواز ساپلایر پرتو در سایت ","11380","1","256","1","3","19/2/2025 11:03:58","11/8/2025 12:54:32","11/8/2025 12:54:27","0"
"1384","Inquiry on Invoice Processing - Invoice No. #LM1326","11381","1","922","1","1","21/2/2025 16:30:38","11/11/2025 16:35:56","11/11/2025 16:35:56","0"
"1385","آپدیت ساپلایر navitaire ","11382","1","263","2","1","22/2/2025 08:21:26","6/5/2025 16:43:08","6/5/2025 16:43:08","0"
"1386","Inquiry on Invoice Processing - Invoice No. #LM1327","11383","1","2","1","1","22/2/2025 09:50:02","22/2/2025 10:00:40","22/2/2025 10:00:40","0"
"1387","تسک تست برای آموزش","11384","1","258","2","1","22/2/2025 10:43:31","22/2/2025 11:05:04","22/2/2025 11:05:04","115"
"1388","Inquiry on Invoice Processing - Invoice No. #LM1328","11385","1","256","1","1","22/2/2025 10:50:38","22/2/2025 11:31:50","22/2/2025 11:31:50","0"
"1389","مشکل اپلیکیشن تفرج گشت","11386","1","256","1","1","22/2/2025 14:11:57","14/7/2025 15:59:28","14/7/2025 15:59:28","0"
"1390","پیاده سازی Open Return برای ساپلایر جدید CouldFares مانند العراقیه","11387","1","258","2","1","22/2/2025 16:42:22","2/9/2025 11:55:42","2/9/2025 11:55:42","116"
"1391","Inquiry on Invoice Processing - Invoice No. #LM1329","11388","1","860","1","1","22/2/2025 18:55:37","23/2/2025 14:46:46","23/2/2025 14:46:46","0"
"1392","Inquiry on Invoice Processing - Invoice No. #LM1330","11389","1","860","1","1","22/2/2025 21:06:13","24/2/2025 16:43:21","24/2/2025 16:43:21","0"
"1393","پیاده سازی زبان های قابل پشتیبانی در اپ به صورت داینامیک","11390","1","723","1","1","23/2/2025 06:24:18","12/8/2025 15:19:58","12/8/2025 15:19:58","0"
"1394","پیاده سازی کارنسی های قابل پشتیبانی در اپ به صورت داینامیک","11391","1","723","1","1","23/2/2025 06:26:03","1/6/2025 16:25:44","1/6/2025 16:25:44","0"
"1395","مدیریت استوریج های داخل اپ که حتی با پاک شدن دیتا اپ باقی میماند و گاها اختلال ایجاد می کند","11392","1","723","1","1","23/2/2025 06:28:37","1/6/2025 16:34:38","1/6/2025 16:34:38","0"
"1396","Inquiry on Invoice Processing - Invoice No. #LM1331","11393","1","258","1","1","23/2/2025 11:06:19","26/2/2025 10:42:39","26/2/2025 10:42:39","0"
"1397","افزودن قابلیت حذف یا غیرفعال‌سازی مدیوم‌های ارسال نوتیفیکیشن در بخش Support & CRM","11394","1","2","2","1","23/2/2025 16:56:13","9/7/2025 11:26:01","9/7/2025 11:26:01","0"
"1398","اضافه کردن فیلترهای جدید در صفحه جستجوی هتل‌ها برای آژانس باختر","11395","1","744","2","2","23/2/2025 17:07:54","23/2/2025 17:11:09","23/2/2025 17:11:05","117"
"1399","بررسی اختلاف قیمت نمایش داده‌شده برای دو Buyer Group در سایت ماکوران","11396","1","862","2","1","24/2/2025 16:30:51","4/3/2025 13:31:56","4/3/2025 13:31:56","118"
"1400","Inquiry on Invoice Processing - Invoice No. #LM1332","11397","1","256","1","1","25/2/2025 19:07:08","26/2/2025 09:59:56","26/2/2025 09:59:56","0"
"1401"," یقیمت گزاری تورها و هتل ها  وپکیج ها بصورت ارزی و ریالی یا هردو ","11398","1","256","1","3","26/2/2025 13:13:32","11/8/2025 11:41:48","11/8/2025 11:41:30","0"
"1402","مهم: مشکل در بخش استراتژی پرایسینگ","11399","1","860","2","1","26/2/2025 23:45:54","11/11/2025 16:36:37","11/11/2025 16:36:37","0"
"1403","test","11400","1","2","2","1","28/2/2025 17:07:53","28/2/2025 17:08:34","28/2/2025 17:08:34","0"
"1404","Inquiry on Invoice Processing - Invoice No. #LM1333","11401","1","256","1","1","1/3/2025 10:50:47","1/3/2025 11:24:38","1/3/2025 11:24:38","0"
"1405","موراد با اوليت خيلي مهمه قبل تعطيل عيد نوروز","11402","1","258","2","1","1/3/2025 14:24:00","27/8/2025 08:35:53","27/8/2025 08:35:53","0"
"1406","نام فایل وچر یا تیکت در دانلود، بطور پیش فرض رفرنس یا شماره بوک باشد","11403","1","256","1","1","1/3/2025 16:28:07","3/5/2025 13:02:28","3/5/2025 13:02:28","0"
"1407","باگ امنیتی: جلوگیری از ذخیره کردن المان های html در فایل ترجمه ","11404","1","267","1","1","2/3/2025 09:27:01","6/5/2025 16:49:07","6/5/2025 16:49:07","0"
"1408","New page dedicated to weight","11405","1","258","1","1","2/3/2025 14:25:50","8/3/2025 09:31:47","8/3/2025 09:31:47","0"
"1409","استعلام زمان و هزینه بازطراحی ( UI ) آژانس هفت آسمان طوس","11406","1","860","2","2","2/3/2025 15:20:57","2/3/2025 15:49:50","2/3/2025 15:46:13","119"
"1410","اصلاح جدید در Nuxt","11407","1","1","1","1","3/3/2025 17:12:12","11/11/2025 16:37:17","11/11/2025 16:37:17","0"
"1411","ولیدیشن فایل های ترجمه ","11408","1","264","1","3","4/3/2025 08:58:40","4/3/2025 11:25:40","4/3/2025 11:25:36","0"
"1412","اضافه کردن کلید های ترجمه برای موبایل اپلیکیشن","11409","1","264","1","3","4/3/2025 08:59:45","4/3/2025 11:25:53","4/3/2025 11:25:50","0"
"1413","به‌روزرسانی فایل robots.txt جهت بهبود سئو سایت","11410","1","6","1","1","4/3/2025 12:49:44","17/3/2025 11:04:20","17/3/2025 11:04:20","0"
"1414","باگ های گزارش شده Ethical App v 0.2.9 ","11411","1","6","1","1","4/3/2025 12:55:19","6/5/2025 17:06:15","6/5/2025 17:06:15","0"
"1415","کمپین اعمال تخفیف بعد از رزرو و قبل از ورود به درگاه بانک","11412","1","256","1","3","4/3/2025 14:20:14","14/7/2025 12:45:03","14/7/2025 12:44:56","0"
"1416","Inquiry on Invoice Processing - Invoice No. #LM1334","11413","1","256","1","1","5/3/2025 15:10:49","5/3/2025 15:24:47","5/3/2025 15:24:47","0"
"1417","Inquiry on Invoice Processing - Invoice No. #LM1335","11414","1","922","1","1","5/3/2025 15:34:15","5/3/2025 18:41:34","5/3/2025 18:41:34","0"
"1418","مواردی برای UI از سایت luxivel.com","11415","1","911","2","1","5/3/2025 18:32:17","11/11/2025 16:37:39","11/11/2025 16:37:39","120"
"1419","تصحیح نوتیفیکیشن خودکار Booking::issuance of any service","11416","1","911","1","1","6/3/2025 17:52:00","11/11/2025 16:38:04","11/11/2025 16:38:04","0"
"1420","تصحیح Uiمارکت پلیس ","11417","1","911","1","1","6/3/2025 19:08:31","11/11/2025 16:38:34","11/11/2025 16:38:34","0"
"1421","در ناکست بخش devices خطا میدهد","11418","1","1","1","1","7/3/2025 14:02:00","9/4/2025 16:09:35","9/4/2025 16:09:35","0"
"1422","فرم ثبت whitelabel xpert از داخل پلتفرم","11419","1","1","1","2","7/3/2025 17:49:17","7/3/2025 21:06:25","7/3/2025 21:06:14","0"
"1423","پیاده سازی کامل تست پرواز ساپلایر پرتو در پروژه ساپلایر","11420","1","263","2","3","8/3/2025 08:45:17","8/3/2025 09:14:36","8/3/2025 08:45:17","0"
"1424","رفع مشکل نمایش اشتباه ساپلایر در بخش Change Seller","11421","1","9015","2","1","8/3/2025 19:41:52","17/8/2025 15:52:21","17/8/2025 15:52:21","0"
"1425","رفع مشکل عدم امکان تغییر اطلاعات اتاق‌ها و Block کردن آن‌ها در Room Management","11422","1","9015","2","1","8/3/2025 20:44:11","17/8/2025 15:58:38","17/8/2025 15:58:38","0"
"1426","بررسی و رفع مشکل دانلود نشدن ووچر/تیکت های ساپلایر پرتو","11423","1","9014","2","1","9/3/2025 10:08:01","17/3/2025 10:52:35","17/3/2025 10:52:35","0"
"1427","كيت وي سويج","11424","1","258","2","1","9/3/2025 14:58:07","2/9/2025 12:07:51","2/9/2025 12:07:51","0"
"1428","مشکل در دانلود ووچر ویزا","11425","1","256","2","1","9/3/2025 18:10:39","11/3/2025 13:04:12","11/3/2025 13:04:12","0"
"1429","گزارش  ارتباطات با درگاه AFS   برای چند بوک مشخص ","11426","1","264","1","1","10/3/2025 10:03:05","17/3/2025 11:05:27","17/3/2025 11:05:27","0"
"1430","داینامیک‌سازی فایل‌های ترجمه به‌جای استفاده از نسخه استاتیک از Node Demo","11427","1","6","1","2","10/3/2025 10:55:02","10/3/2025 12:00:44","10/3/2025 10:55:02","0"
"1431","اعتبارسنجی داده‌های فرم لاگین و ثبت‌نام","11428","1","6","1","1","10/3/2025 14:39:23","6/5/2025 16:59:32","6/5/2025 16:59:32","0"
"1432","تغييرات كيت وي سويج ","11429","1","258","1","1","10/3/2025 15:11:09","27/8/2025 08:37:20","27/8/2025 08:37:20","0"
"1433","اعمال تغییرات درخواستی روی ووچر آژانس تفرج گشت","11430","1","256","2","1","10/3/2025 15:25:59","20/5/2025 16:30:32","20/5/2025 16:30:32","121"
"1434","مدیریت Maintenance Mode در اپلیکیشن","11431","1","6","1","3","10/3/2025 16:04:35","10/3/2025 18:34:07","10/3/2025 16:04:35","0"
"1435","Inquiry on Invoice Processing - Invoice No. #LM1336","11432","1","1","1","1","10/3/2025 16:51:17","11/3/2025 09:24:43","11/3/2025 09:24:43","0"
"1436","مشكل بار تو سبهران ","11433","1","258","2","1","10/3/2025 22:15:06","27/8/2025 10:20:26","27/8/2025 10:20:26","0"
"1437","اصلاح روت صفحات","11434","1","6","1","1","11/3/2025 09:38:45","16/7/2025 10:15:39","16/7/2025 10:15:39","0"
"1438","بررسی و رفع مشکل ریدایرکت از درگاه به پسنجر و ارور هندلینگ صفحه پسنجر","11435","1","6","1","1","11/3/2025 10:03:58","1/6/2025 16:40:31","1/6/2025 16:40:31","0"
"1439","حذف کامل بخش Price Details از ووچرها ( E-Ticket )","11436","1","911","1","2","12/3/2025 13:36:17","12/3/2025 14:34:33","12/3/2025 13:36:17","122"
"1440","رفع مشکل لود نشدن بنر و لوگوی ایرلاین ها در E-Ticket","11437","1","911","2","2","12/3/2025 13:39:28","12/3/2025 14:34:59","12/3/2025 13:39:28","123"
"1441","لود نشدن لیست بوک های پرواز زمانی که payment status روی not paid قرار گرفته","11438","1","258","2","1","12/3/2025 13:45:26","27/8/2025 09:00:12","27/8/2025 09:00:12","124"
"1442","تصحیح صفحه sign up","11439","1","911","1","1","12/3/2025 13:53:59","11/11/2025 16:39:04","11/11/2025 16:39:04","0"
"1443","عدم نمایش Fav Icon در صفحه اصلی برای تمام تب ها","11440","1","911","2","1","13/3/2025 12:30:17","11/11/2025 16:39:29","11/11/2025 16:39:29","125"
"1444","ایجاد تست برای سرچ ITOURS","11441","1","6","1","1","16/3/2025 08:21:48","28/7/2025 09:47:54","28/7/2025 09:47:54","0"
"1445","در اپلیکیشن موبایل بعضی از دیوایس ها ارور نمایش نمیدهد","11442","1","6","1","1","16/3/2025 08:43:49","1/6/2025 16:27:12","1/6/2025 16:27:12","0"
"1446","unit test های پروژه ی بک آفیس","11443","1","6","1","1","16/3/2025 09:17:35","16/7/2025 10:10:45","16/7/2025 10:10:45","0"
"1447","بررسی عملکرد jquery روی ناکست برای استفاده از برخی درگاه های متکی به jquery","11444","1","6","1","1","16/3/2025 09:31:29","1/6/2025 16:33:46","1/6/2025 16:33:46","0"
"1448","open return flights on Iraqi Airways","11445","1","258","1","1","16/3/2025 12:44:20","2/9/2025 11:56:49","2/9/2025 11:56:49","0"
"1449","Air Arabia's Cloud Fires","11446","1","258","2","1","16/3/2025 15:07:47","27/8/2025 08:56:49","27/8/2025 08:56:49","0"
"1450","مشکل Fixed Price: عدم اعمال هزینه به ازای هر مسافر","11447","1","862","2","1","16/3/2025 15:16:23","27/8/2025 16:27:27","27/8/2025 16:27:27","126"
"1451","رفع مشکل بلاک شدن بعضی از ملیت ها در پرواز های رفت و برگشت","11448","1","258","2","1","17/3/2025 11:09:56","20/4/2025 12:56:43","20/4/2025 12:56:43","127"
"1452","اصلاح تاریخ در پسنجر فرم در دو تقویم میلادی و شمسی","11449","1","6","1","1","17/3/2025 12:05:25","1/6/2025 16:53:25","1/6/2025 16:53:25","0"
"1453","ساخت و آپدیت متاتگ های هد سایت","11450","1","6","1","3","17/3/2025 13:25:07","18/3/2025 19:32:34","17/3/2025 13:25:07","0"
"1454","اعمال حریم خصوصی  (Privacy policy) ","11451","1","256","2","1","17/3/2025 13:27:15","31/5/2025 12:29:04","31/5/2025 12:29:04","0"
"1455","محدودیت نمایش مقاله ها ","11452","1","379","2","1","17/3/2025 15:01:54","24/8/2025 16:33:00","24/8/2025 16:33:00","0"
"1456","عدم نمایش لوگوی آژانس در Voucher","11453","1","268","2","1","17/3/2025 16:15:55","13/5/2025 10:14:56","13/5/2025 10:14:56","128"
"1457","Inquiry on Invoice Processing - Invoice No. #LM1337","11454","1","258","1","1","17/3/2025 16:36:14","17/3/2025 16:59:24","17/3/2025 16:59:24","0"
"1458","تست برای سرچ Sabre","11455","1","6","1","3","18/3/2025 08:27:09","18/3/2025 19:32:52","18/3/2025 08:27:09","0"
"1459","پیاده سازی API OUT برای Cloudfares","11456","1","258","2","1","18/3/2025 12:50:09","27/8/2025 08:45:14","27/8/2025 08:45:14","129"
"1460","Inquiry on Invoice Processing - Invoice No. #LM1338","11457","1","922","1","1","18/3/2025 16:25:25","18/3/2025 18:44:07","18/3/2025 18:44:07","0"
"1461","Inquiry on Invoice Processing - Invoice No. #LM1339","11458","1","256","1","1","18/3/2025 17:41:57","23/3/2025 18:40:40","23/3/2025 18:40:40","0"
"1462","درخواست ویرایش یک صفحه","11459","1","922","2","1","21/3/2025 13:38:57","26/11/2025 17:26:19","26/11/2025 17:26:19","0"
"1463","اسکریپت های ثبت شده در سایت ، داخلش تگ اضافه می شود در ورژن Nuxt","11460","1","1","1","4","22/3/2025 15:37:36","14/12/2025 10:50:42","14/12/2025 10:50:33","0"
"1464","مشکل عدم نمایش واژه رشت و یزدبه صورت فارسی در سرچ ریزالت ها","11461","1","256","2","1","22/3/2025 21:53:33","19/4/2025 14:29:29","19/4/2025 14:29:29","130"
